product_name,Product_id,product_description,product_categories,product_features,avg_product_rating,no_of_ratings,username,user_id,review_text,helpful_votes,review_rating,verified_purchase
French Toast Women's Oxford Button-Down Collar Blouse with Short Sleeves,B09SW88FTG,CLASSIC STYLE: This top is the perferct go-to when you want to wear more than a T-Shirt. A button-down collar provides the classic oxford style with a chest pocket and pearlized buttons,"Clothing, Shoes & Jewelry›Women›Clothing›Tops, Tees & Blouses›Blouses & Button-Down Shirts","Fabric type
70% Cotton, 30% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Button

",4.2,112,Mark T. Keiser,AG7MIJ6IXPIUREV55BV3CVPFERRQ,I bartend in a high end environment & we are required to wear a Oxford white button up- short or long sleeved. ,14,4.2,TRUE
"Hanes Womens Hoodie, Ecosmart Fleece Full-zip Hoodie, Zip-up Hooded Sweatshirt",B01B77VNHI,"FASHION TO FEEL GOOD ABOUT - Hanes EcoSmart mid-weight, year-round fleece women's hoodie is made with cotton sourced from American farms.","Clothing, Shoes & Jewelry›Women›Clothing›Active›Active Hoodies","Fabric type
50% Cotton, 50% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Zipper

",4.4,"36,506", TD,AE2AAGMPX6NIMRJ3UKNDIH3VQV3A,"Who gave this hoodie a bad review, I'm wondering?? For the price I paid, I'm absolutely floored at how nice this thing is!",21,4.4,TRUE
The Drop Women's Britt Tiered Maxi Tent Dress,B0BKW8M7S1,"Staples by The Drop
Flawlessly flowy tiers give movement to this easy maxi dress; Cut from buttery smooth Tencel lyocell blend featuring on-seam side pockets and hidden button adjustable length straps which can be worn crossed for added edge; Slip on your favorite flats and kick back in comfort and style","Clothing, Shoes & Jewelry›Women›Clothing›Dresses›Casual","Fabric type
100% Tencel Lyocell
Care instructions
Machine Wash
Origin
Imported
Closure type
Pull On

",4.1,"3,535", Sammy,AFZWAHGRRRBFAEBEEBDEUMVZVGCA,"There is very little to no stretch, luckily the dress tiers are very free and forgiving everywhere EXCEPT the bust.",21,4.1,TRUE
Amazon Essentials Women's Short-Sleeve Woven Blouse, B082ZTNM65,"RELAXED FIT: Relaxed, comfortable fit through the body.","Clothing, Shoes & Jewelry›Women›Clothing›Tops, Tees & Blouses›Blouses & Button-Down Shirts","Fabric type
100% Viscose
Care instructions
Machine Wash Cold, Line Dry
Origin
Imported
Closure type
Button

",4.1,"10,203", Amazon Customer,AECLF76GA62JWPA3SSPY3DGULRWQ,"It is great quality, with a nice weight fabric. It doesn’t shrink but it does wrinkle quite a bit.",10,4.1,TRUE
Dress the Population Women's Elisa Sleeveless Plunge Neckline Fit and Flare Midi Dress, B0BTRZ9THS,Cocktail & Party 3D flowers,"Clothing, Shoes & Jewelry›Women›Clothing›Dresses›Cocktail","Fabric type
100% Polyester
Care instructions
Hand Wash Only
Origin
Imported
Closure type
Zipper

",4.1,112,CeCe,AGXXTRSVNMPLIP2OG4L3JPSXHD4Q,I ordered a size 12. I weigh 157 lbs and 38dd bra size. Heavier weight dress but not uncomfortable. I purchased a shawl but not necessary. I used it to hide my arms. It’s a classy looking dress. There’s a shimmer champagne under fabric but it looks beige with top layer fabric.,13,4.1,TRUE
Amazon Essentials Women's Lightweight V-Neck Cardigan Sweater (Available in Plus Size),B07F28R9RB,CLASSIC FIT: Close but comfortable fit with easy movement.,"Clothing, Shoes & Jewelry›Women›Clothing›Sweaters›Cardigans","Fabric type
55% Cotton, 25% Modal, 20% Polyester
Care instructions
Machine Wash Cold, Dry Flat
Origin
Imported
Closure type
Button

",4.4,"20,080",Amazon Customer,AF7M54DSROS5XDJMFE3EDYMR4TCA,"I have now reached middle age, am working a grinding business-casual style desk job, and somewhere along the line, I also started buying most of my clothes from Amazon —straight up Amazon brand clothes, no less.",21,4.4,TRUE
Amazon Essentials Women's Heavyweight Long-Sleeve Hooded Puffer Coat (Available in Plus Size),B07Q2GYL7H,"REGULAR FIT: Close but comfortable fit through chest, waist, and hips.
WATER-RESISTANT POLYESTER TAFFETA: 100% Polyester plain weave shell fabric. Fully lined, quilted and insulated. Designed to keep you extra protected for the coldest winter days.","Clothing, Shoes & Jewelry›Women›Clothing›Coats, Jackets & Vests›Down Jackets & Parkas","Fabric type
100% Polyester
Care instructions
Machine Wash Cold, Tumble Dry
Origin
Imported
Closure type
Zipper

",4.5,"10,730", Jennifer,AFXLY6BTTP4QZUO4DRHXWD56ICRA,Worth every penny. HIGHLY RECOMMEND! Zipper on my Colombia jacket of 10 yrs. Finally died. This was way cheaper. It performs the same! Super warm & soft! Fleece lining is a huge plus. Hood is not removable which is fine. Had a storm in Maine and cleaned and shoveled for 45 minutes in 17-23 degrees with flurries and I was not even a bit chilly. The coat isn’t light and has some weight to it. If you’re in Alaska I don’t know if this works. It certainly does in Maine. Going to buy more colors and constantly look for price drops. I found the short version by Amazon for 15.00!!! Overstock price and I don’t care if it’s orange terracotta. Can walk outside with it for passing car visibility.,49,4.5,TRUE
Nautica Women's Easy Classic Short Sleeve Stretch Cotton Polo Dress,B07NVZ4CKR,"Ribbed collar, 5-button placket
Short sleeves",Nautica-Womens-Classic-Sleeve-Stretch,"abric type
100% Cotton
Care instructions
Machine Wash
Origin
Imported
Closure type
Button

",4.4,"3,577", De Shay smith,AHOJWFLBL4NAQC2A7NRGT5HA5P5A,"My daughter is 5’3 135 I ordered he a small for a last min all white senior event for school was not short, comfy it is a bit see thru with black undergarments it was fine",11,4.4,TRUE
Amazon Essentials Women's Pull-On Knit Midi Skirt (Available in Plus Size),B08JH51M69,"REGULAR FIT: Close but comfortable fit through waist and hip.
RAYON STRETCH JERSEY: Soft and drapey, lightweight jersey with a smooth, polished finish.
JERSEY PULL-ON SKIRT: This versatile and easy pull-on midi skirt seamlessly transitions from day to night. Pair with your favorite sneakers for a day exploring the city or dress up for an evening out with Amazon Essentials Women's Two Strap Heeled Sandals.","Clothing, Shoes & Jewelry›Women›Clothing›Skirts›Casual","Fabric type
95% Rayon, 5% Spandex
Care instructions
Machine Wash Cold, Line Dry
Origin
Imported
Closure type
Pull On

",4.2,"4,105", Kari H.,AFX6K3BZY27HEHXZYYG2L474NELQ,"I really like this skirt. It has a flattering cut and is very comfortable, but beware, it is very light weight, but not sheer. I would say this is more of a summer weight fabric. I do wish it had pockets, but it does not. I will probably not purchase again, only because it is so light weight and is lacking pockets. I am 5'2"", normally wear a size 16, and bought the XL. My weight is evenly distributed, (not a pear or apple shape) and the fit is perfect. I believe this skirt is true to size and I would not size up or down. It is mid-calf length on me, which I prefer this length, or a maxi length in skirts and dresses.",23,4.2,TRUE
Amazon Essentials Women's Short-Sleeve Polo Shirt (Available in Plus Size), B07JP61XLC,"Womens Tops
REGULAR FIT: Close but comfortable fit through chest, waist, and hips.
STRETCH COTTON JERSEY: Lightweight, soft stretch cotton jersey offers ultimate all-day comfort while retaining its shape for the perfect fit.","Clothing, Shoes & Jewelry›Women›Clothing›Tops, Tees & Blouses›Polos","Fabric type
94% Cotton, 6% Elastane
Care instructions
Machine Wash Warm, Tumble Dry
Origin
Imported
Closure type
Buttons

",4.2,"5,918", Blondie32,AFBXZTUCGXSILP365PYNOUDWKUFA,"Not very thrilled about having to wear a black polo shirt for my new job but this one is super cute! You can’t really tell from the picture I posted, you have to see it on. I love how the buttons go down farther than a lot of others. You can make it as “flattering” as you want (lol) This shirt takes me back to the Abercrombie days of my youth hahaha! So happy I got this!!!",10,4.2,TRUE
Lee womens Legendary Rider Denim Jacket,B0CP8B9TFW,REGULAR FIT. This timeless denim jacket comes in a regular fit and hits just below the natural waist for a relaxed look. Stretch denim fabric moves with you for comfort.,"Clothing, Shoes & Jewelry›Women›Clothing›Coats, Jackets & Vests›Denim Jackets","Fabric type
78% Cotton, 20% Polyester, 2% Spandex
Care instructions
Machine Wash
Origin
Imported

",4.5,867, Janchamp,AEU6NH2II5LNBGDFF2H37YONWYZQ,"This is such a a flattering jacket! It doesn't have the boxy square shape that I have a lot of trouble pulling off. It's a more hourglass cut without being fitted. The length is great, but it might be on the longish side for you if you're short waisted. I'm very tall and all torso, and it hits right at the top of my hip bones. The best part though is that it's a very functional denim jacket. Warm enough to wear as a jacket, but breathable enough to wear as part of an outfit. If I had any complaint, it's that the pocket openings seem to sit very far back, almost at the side seams. It makes for lovely big pockets that can hold my keys and phone and wallet without looking bulky, but it takes a while to get used to where they are.",10,4.5,TRUE
Adrianna Papell Women's Floral Beaded Godet Gown,? B0BTNVB7SK,A work of art: our long and romantic gown dazzles with allover handsewn beading in a feminine floral pattern that catches the light with every twirl,"Clothing, Shoes & Jewelry›Women›Clothing›Dresses›Formal","Fabric type
100% Polyester
Care instructions
-- Other --
Origin
Imported
Closure type
Zipper

",3.8,361,mary w.,AEHLACCP6LSQHPGHQMPRJQQ2V6JA,"When I saw this dress I fell in love. I’m the grooms Mother and have learned,after 3boys that you must be sublime, classy and not outdo the brides Mother. I purchased it even tho some of the reviews made me uneasy.",14,3.8,TRUE
Maggy London Women's Floral Embroidered Halter Midi Dress with Back V-Neck,? B09X4564PY,"Crew halter neck, back V-neck, sleeveless, piping at waist seam, and midi length skirt.
This dress is lined in 100% Polyester and has a center back zipper closure.","Clothing, Shoes & Jewelry›Women›Clothing›Dresses›Casual","Fabric type
100% Nylon
Care instructions
Dry Clean Only
Origin
Imported
Closure type
Zipper

",4.3,47, JSocks,AERWDLMSORIDUWOUDEAE3AF6A5DQ,"Beautiful dress, lovely detailing, great fit. I bought for my daughter’s bridal shower but ended up returning it because I decided to not spend the money and wear something pretty I already owned. If I had more use for it, or if another event should arise, I would consider purchasing again. Fit was as I hoped. I’m 5.5, 160 lbs and the size 10 was perfect.",14,"4.3 
",TRUE
R&M Richards Women's Beaded Neck 2 Piece Pant Set,B09C9ZJXN4,"2 Piece wedding pant suits . Jacket attached to shell (Jacket and shell is one piece)
Shell with Crew beaded neckline","Clothing, Shoes & Jewelry›Women›Clothing›Suiting & Blazers›Suit Sets","Fabric type
95% Polyester, 5% Spandex
Care instructions
Hand Wash Only
Origin
Made in the USA or Imported

",4.3,698, Susan A Beard,AFX4EF2VUXZBAR2J66MLMQHT5RTQ,"My son is getting married & I wanted a ""pantsuit"""" because I'm disabled + a gown would be a tripping hazard for me.
Well, I looked at many bridal stores + other ""fancy"" shops, found one very similar to this but lo and behold it was either ""sold out"" or they only had size 6!!
I took a chance on this thru Amazon, just tried it on & it is STUNNING!!!!",21,"4.3 
",TRUE
